From_Category,To_Category,Ratio_of_human_to_shortest
C0007,C0063,1.7391304347826086
C0007,C0064,1.3389830508474576
C0007,C0065,1.7804878048780488
C0007,C0066,1.5555555555555556
C0007,C0067,1.9727272727272727
C0007,C0068,1.8957345971563981
C0007,C0069,1.0
C0007,C0070,1.7782608695652173
C0007,C0071,1.9833333333333334
C0007,C0072,1.7377049180327868
C0007,C0073,1.4814814814814814
C0007,C0074,1.3644859813084111
C0007,C0075,1.9767441860465116
C0007,C0076,1.6555555555555554
C0007,C0077,1.6666666666666667
C0007,C0078,1.3777777777777778
C0007,C0079,1.5867768595041323
C0007,C0080,2.0
C0007,C0081,1.606837606837607
C0007,C0082,2.0
C0007,C0083,1.9506172839506173
C0007,C0084,1.7142857142857142
C0007,C0085,1.6981132075471699
C0007,C0086,1.484375
C0007,C0087,1.825
C0007,C0088,1.225
C0007,C0089,1.4444444444444444
C0007,C0090,3.8
C0007,C0091,1.1428571428571428
C0007,C0092,1.578125
C0007,C0093,1.4276315789473684
C0007,C0094,1.84375
C0007,C0095,2.0
C0007,C0096,1.7666666666666666
C0007,C0097,1.7209302325581395
C0007,C0098,1.447674418604651
C0007,C0099,1.75
C0007,C0100,1.5666666666666667
C0007,C0101,1.2
C0007,C0102,2.0239520958083834
C0007,C0103,1.5319148936170213
C0007,C0104,1.6125
C0007,C0105,1.5099502487562189
C0007,C0106,2.0
C0007,C0107,1.6814516129032258
C0007,C0108,1.671641791044776
C0007,C0109,1.3426966292134832
C0007,C0110,1.6833333333333333
C0007,C0111,1.7419354838709677
C0007,C0112,1.6578947368421053
C0007,C0113,2.2580645161290325
C0007,C0114,1.4339622641509433
C0007,C0115,1.5363128491620113
C0007,C0116,1.5962732919254659
C0007,C0117,1.791486531426671
C0007,C0118,1.7603485838779955
C0007,C0119,1.7292517006802721
C0007,C0120,1.5942857142857143
C0007,C0121,1.8043478260869565
C0007,C0122,1.548
C0007,C0123,1.7064220183486238
C0007,C0124,1.3238095238095238
C0007,C0125,2.0847457627118646
C0007,C0126,2.2867132867132867
C0007,C0127,1.4705882352941178
C0007,C0128,1.6578947368421053
C0007,C0129,1.6065217391304347
C0007,C0130,2.0538116591928253
C0007,C0131,1.5555555555555556
C0007,C0132,1.7302158273381294
C0007,C0133,1.8636363636363635
C0007,C0134,1.820855614973262
C0007,C0135,1.748235294117647
C0007,C0136,1.8296593186372745
C0007,C0137,1.8333333333333333
C0007,C0138,1.6790123456790123
C0007,C0139,1.7177570093457943
C0007,C0140,1.9183673469387754
C0007,C0141,1.96
C0007,C0142,1.7096774193548387
C0007,C0143,1.6835016835016836
C0007,C0144,1.7639484978540771
C0007,C0145,1.73125
C0007,C0146,1.6842105263157894
C0008,C0001,1.7530743183033328
C0008,C0002,1.7759562841530054
C0008,C0003,1.755600814663951
C0008,C0004,1.7456472369417109
C0008,C0005,1.6831824678418295
C0008,C0006,1.8839681133746677
C0008,C0007,1.9620398773006136
C0008,C0008,1.6213567519409444
C0008,C0009,1.687593423019432
C0008,C0010,1.819484240687679
C0008,C0011,2.1223021582733814
C0008,C0012,1.694510739856802
C0008,C0013,1.9134199134199135
C0008,C0014,1.686797385620915
C0008,C0015,1.788912579957356
C0008,C0016,1.8101394169835234
C0008,C0017,1.7759562841530054
C0008,C0019,1.9191176470588236
C0008,C0020,1.6585365853658536
C0008,C0021,1.4789915966386555
C0008,C0022,1.9557522123893805
C0008,C0023,1.6274509803921569
C0008,C0024,1.40625
C0008,C0025,1.4489795918367347
C0008,C0026,1.945054945054945
C0008,C0027,2.180327868852459
C0008,C0028,1.7431693989071038
C0008,C0029,1.6504854368932038
C0008,C0030,2.15625
C0008,C0031,1.6565008025682182
C0008,C0032,1.5483870967741935
C0008,C0033,1.6024096385542168
C0008,C0034,2.1040564373897706
C0008,C0035,1.763975155279503
C0008,C0036,1.8135593220338984
C0008,C0037,3.621212121212121
C0008,C0038,1.5963636363636364
C0008,C0039,1.945736434108527
C0008,C0040,2.1155778894472363
C0008,C0041,1.846938775510204
C0008,C0042,2.1217798594847777
C0008,C0043,2.382978723404255
C0008,C0044,2.098901098901099
C0008,C0045,1.4978723404255319
C0008,C0046,1.6012269938650308
C0008,C0047,1.5517241379310345
C0008,C0048,2.217391304347826
C0008,C0049,1.5896328293736501
C0008,C0050,1.75
C0008,C0051,1.890547263681592
C0008,C0052,1.7757201646090535
C0008,C0053,1.5471153846153847
C0008,C0054,1.487627365356623
C0008,C0055,1.5386389850057671
C0008,C0056,1.5523932729624839
C0008,C0057,1.6134453781512605
C0008,C0058,1.686375321336761
C0008,C0059,1.7557251908396947
C0008,C0060,1.7721518987341771
C0008,C0061,1.7865853658536586
C0008,C0062,1.5727923627684963
C0008,C0063,1.422680412371134
C0008,C0064,1.7017543859649122
C0008,C0065,1.7696335078534031
C0008,C0066,1.619047619047619
C0008,C0067,1.910737386804657
C0008,C0068,1.7123287671232876
C0008,C0069,1.391304347826087
C0008,C0070,1.456140350877193
C0008,C0071,1.4137931034482758
C0008,C0072,1.5819672131147542
C0008,C0073,1.5454545454545454
C0008,C0074,1.2698412698412698
C0008,C0075,1.7956989247311828
C0008,C0076,1.90625
C0008,C0077,1.4166666666666667
C0008,C0078,1.6129032258064515
C0008,C0079,2.10752688172043
C0008,C0080,1.6470588235294117
C0008,C0081,2.8557046979865772
C0008,C0082,2.088888888888889
C0008,C0083,1.9365079365079365
C0008,C0084,1.5701754385964912
C0008,C0085,1.59
C0008,C0086,1.5986842105263157
C0008,C0087,1.9074074074074074
C0008,C0088,1.5970149253731343
C0008,C0089,2.090909090909091
C0008,C0090,1.6460176991150441
C0008,C0091,2.0454545454545454
C0008,C0092,1.6341463414634145
C0008,C0093,1.6341463414634145
C0008,C0094,1.6730769230769231
C0008,C0095,1.94
C0008,C0096,1.9154929577464788
C0008,C0097,1.6037735849056605
C0008,C0098,1.6577017114914425
C0008,C0099,1.6063829787234043
C0008,C0100,2.077777777777778
C0008,C0101,1.4883720930232558
C0008,C0102,2.038338658146965
C0008,C0103,1.768976897689769
C0008,C0104,1.607843137254902
C0008,C0105,1.510752688172043
C0008,C0106,1.588235294117647
C0008,C0107,1.5361702127659576
C0008,C0108,1.4622222222222223
C0008,C0109,1.648076923076923
C0008,C0110,1.925
C0008,C0111,1.7167235494880546
C0008,C0112,1.9583333333333333
C0008,C0113,2.0347222222222223
C0008,C0114,1.6879432624113475
C0008,C0115,1.8181818181818181
C0008,C0116,1.6666666666666667
C0008,C0117,1.856933950767731
C0008,C0118,1.7771047849788006
C0008,C0119,1.7457865168539326
C0008,C0120,1.545
C0008,C0121,2.01949860724234
C0008,C0122,1.5368852459016393
C0008,C0123,1.580931263858093
C0008,C0124,1.7489711934156378
C0008,C0125,1.9714285714285715
C0008,C0126,1.9674185463659148
C0008,C0127,2.159090909090909
C0008,C0128,1.4594594594594594
C0008,C0129,1.7042459736456808
C0008,C0130,1.7426900584795322
C0008,C0131,1.9104477611940298
C0008,C0132,1.8401727861771058
C0008,C0133,2.0420353982300883
C0008,C0134,1.8505154639175259
C0008,C0135,1.824582338902148
C0008,C0136,1.8275862068965518
C0008,C0137,2.032142857142857
C0008,C0138,1.9681274900398407
C0008,C0139,1.746792130025663
C0008,C0140,1.7461139896373057
C0008,C0141,1.605263157894737
C0008,C0142,1.895
C0008,C0143,1.8096280087527352
C0008,C0144,1.7395715896279593
C0008,C0145,1.6666666666666667
C0008,C0146,1.64576802507837
C0009,C0001,1.7472713714324453
C0009,C0002,1.945945945945946
C0009,C0003,1.687116564417178
C0009,C0004,1.8969072164948453
C0009,C0005,1.6437768240343347
C0009,C0006,1.9069767441860466
C0009,C0007,1.8672811059907835
C0009,C0008,1.6309037900874637
C0009,C0009,1.645631067961165
C0009,C0010,1.7822014051522248
C0009,C0011,1.732899022801303
C0009,C0012,1.6574074074074074
C0009,C0013,1.7916666666666667
C0009,C0014,1.6714579055441479
C0009,C0015,1.8673469387755102
C0009,C0016,1.8421052631578947
C0009,C0017,1.945945945945946
C0009,C0019,1.7959183673469388
C0009,C0020,2.0
C0009,C0021,1.5208333333333333
C0009,C0022,1.28
C0009,C0023,1.6428571428571428
C0009,C0024,1.4444444444444444
C0009,C0025,2.0
C0009,C0026,2.658536585365854
C0009,C0027,2.096774193548387
C0009,C0028,1.85
C0009,C0029,1.5686274509803921
C0009,C0030,2.087719298245614
C0009,C0031,1.8382838283828382
C0009,C0032,1.803921568627451
C0009,C0033,1.7210884353741496
C0009,C0034,2.138157894736842
C0009,C0035,1.4507042253521127
C0009,C0036,1.7241379310344827
C0009,C0037,2.2
C0009,C0038,2.116279069767442
C0009,C0039,1.9318181818181819
C0009,C0040,1.8235294117647058
C0009,C0041,1.6074766355140186
C0009,C0042,1.8725212464589236
C0009,C0043,1.2142857142857142
C0009,C0044,1.631578947368421
C0009,C0045,1.7768595041322315
C0009,C0046,1.65625
C0009,C0047,1.7105263157894737
C0009,C0048,2.25
C0009,C0049,1.6359102244389028
C0009,C0050,2.125
C0009,C0051,1.7725321888412018
C0009,C0052,1.834319526627219
C0009,C0053,1.509469696969697
C0009,C0054,1.4758064516129032
C0009,C0055,1.5010893246187365
C0009,C0056,1.5641791044776119
C0009,C0057,1.9625
C0009,C0058,1.6521739130434783
C0009,C0059,1.832214765100671
C0009,C0060,2.036363636363636
C0009,C0061,1.6952380952380952
C0009,C0062,1.6685082872928176
C0009,C0063,1.75
C0009,C0064,1.6888888888888889
C0009,C0065,1.7745664739884393
C0009,C0066,1.6551724137931034
C0009,C0067,1.7718832891246685
C0009,C0068,1.651006711409396
C0009,C0069,1.4
C0009,C0070,1.5729166666666667
C0009,C0071,1.3333333333333333
C0009,C0072,1.7352941176470589
C0009,C0073,1.4189189189189189
C0009,C0074,1.411764705882353
C0009,C0075,1.9154929577464788
C0009,C0076,1.9278350515463918
C0009,C0078,1.634020618556701
C0009,C0079,1.8615384615384616
C0009,C0080,1.3333333333333333
C0009,C0081,1.5227272727272727
C0009,C0082,1.75
C0009,C0083,2.022222222222222
C0009,C0084,1.4727272727272727
C0009,C0085,1.6857142857142857
C0009,C0086,2.1228070175438596
C0009,C0087,2.06140350877193
C0009,C0088,1.4210526315789473
C0009,C0089,1.5454545454545454
C0009,C0090,1.7727272727272727
C0009,C0091,1.7777777777777777
C0009,C0092,2.0869565217391304
C0009,C0093,1.8208955223880596
C0009,C0095,1.5
C0009,C0096,1.6422018348623852
C0009,C0097,1.75
C0009,C0098,1.590643274853801
C0009,C0099,1.5526315789473684
C0009,C0100,1.6
C0009,C0101,1.8620689655172413
C0009,C0102,1.9619047619047618
C0009,C0103,1.5604395604395604
C0009,C0104,1.631578947368421
C0009,C0105,1.5736842105263158
C0009,C0106,1.5714285714285714
C0009,C0107,1.5849056603773586
C0009,C0108,1.6
C0009,C0109,1.601010101010101
C0009,C0110,1.9206349206349207
C0009,C0111,1.8903225806451613
C0009,C0112,2.549019607843137
C0009,C0113,1.7868852459016393
C0009,C0114,1.6835443037974684
C0009,C0115,1.7181818181818183
C0009,C0116,1.7941176470588236
C0009,C0117,1.8779811425402109
C0009,C0118,1.719869706840391
C0009,C0119,1.8985849056603774
C0009,C0120,1.6173469387755102
C0009,C0121,1.85625
C0009,C0122,1.5373831775700935
C0009,C0123,1.5751295336787565
C0009,C0124,1.59375
C0009,C0125,1.7391304347826086
C0009,C0126,1.8794326241134751
C0009,C0127,1.8148148148148149
C0009,C0128,1.5421686746987953
C0009,C0129,1.7407407407407407
C0009,C0130,1.6585365853658536
C0009,C0131,1.6842105263157894
C0009,C0132,1.90990990990991
C0009,C0133,2.078125
C0009,C0134,1.9696969696969697
C0009,C0135,1.841726618705036
C0009,C0136,1.32
C0009,C0137,1.9230769230769231
C0009,C0138,1.7272727272727273
C0009,C0139,1.7080536912751678
C0009,C0140,1.6607142857142858
C0009,C0141,2.533333333333333
C0009,C0142,2.1136363636363638
C0009,C0143,1.7836734693877552
C0009,C0144,1.9045454545454545
C0009,C0145,2.009478672985782
C0009,C0146,1.7142857142857142
C0010,C0001,1.685513169845595
C0010,C0002,1.6842105263157894
C0010,C0003,2.310344827586207
C0010,C0004,1.5538461538461539
C0010,C0005,1.5824915824915824
C0010,C0006,1.5968992248062015
C0010,C0007,1.8902439024390243
C0010,C0008,1.6106719367588933
C0010,C0009,1.738888888888889
C0010,C0010,1.3835616438356164
C0010,C0011,1.691588785046729
C0010,C0012,1.8125
C0010,C0013,1.6826923076923077
C0010,C0014,1.6036036036036037
C0010,C0015,1.7542857142857142
C0010,C0016,1.7217787913340934
C0010,C0017,1.6842105263157894
C0010,C0019,2.25
C0010,C0021,1.0
C0010,C0022,3.3846153846153846
C0010,C0023,1.5416666666666667
C0010,C0025,1.6666666666666667
C0010,C0027,1.9411764705882353
C0010,C0028,1.3076923076923077
C0010,C0029,1.4285714285714286
C0010,C0030,1.4615384615384615
C0010,C0031,1.5666666666666667
C0010,C0033,1.588235294117647
C0010,C0034,1.894736842105263
C0010,C0035,1.2222222222222223
C0010,C0036,1.3548387096774193
C0010,C0037,3.3333333333333335
C0010,C0038,2.0
C0010,C0039,2.025
C0010,C0040,3.2222222222222223
C0010,C0041,1.5833333333333333
C0010,C0042,1.9212962962962963
C0010,C0043,3.4375
C0010,C0044,1.4375
C0010,C0045,1.48
C0010,C0046,1.3333333333333333
C0010,C0047,1.3846153846153846
C0010,C0048,1.3333333333333333
C0010,C0049,1.6111111111111112
C0010,C0051,1.3396226415094339
C0010,C0052,1.5185185185185186
C0010,C0053,1.633879781420765
C0010,C0054,1.564102564102564
C0010,C0055,1.6625
C0010,C0056,1.4893617021276595
C0010,C0057,1.9166666666666667
C0010,C0058,1.4473684210526316
C0010,C0059,1.6594202898550725
C0010,C0060,1.0
C0010,C0061,1.85
C0010,C0062,1.6972477064220184
C0010,C0063,2.0833333333333335
C0010,C0064,1.2
C0010,C0065,1.880952380952381
C0010,C0066,1.6666666666666667
C0010,C0067,1.6666666666666667
C0010,C0068,1.8658536585365855
C0010,C0070,1.5660377358490567
C0010,C0072,1.0
C0010,C0073,1.8333333333333333
C0010,C0074,1.5
C0010,C0075,1.4285714285714286
C0010,C0076,1.3529411764705883
C0010,C0077,1.3333333333333333
C0010,C0078,1.5384615384615385
C0010,C0079,1.1764705882352942
C0010,C0080,1.2857142857142858
C0010,C0081,1.9166666666666667
C0010,C0082,2.0
C0010,C0083,1.5833333333333333
C0010,C0084,1.53125
C0010,C0085,2.1333333333333333
C0010,C0086,1.6666666666666667
C0010,C0087,1.9375
C0010,C0088,1.0833333333333333
C0010,C0089,1.4545454545454546
C0010,C0090,1.930232558139535
C0010,C0091,1.625
C0010,C0092,1.3636363636363635
C0010,C0093,1.4444444444444444
C0010,C0095,1.5909090909090908
C0010,C0096,1.588235294117647
C0010,C0098,2.0588235294117645
C0010,C0099,2.1666666666666665
C0010,C0101,2.0
C0010,C0102,1.8297872340425532
C0010,C0103,1.3157894736842106
C0010,C0104,1.4285714285714286
C0010,C0105,1.504
C0010,C0107,1.2258064516129032
C0010,C0108,1.5
C0010,C0109,1.5348837209302326
C0010,C0110,1.7426470588235294
C0010,C0111,1.9111111111111112
C0010,C0112,2.0
C0010,C0113,1.9375
C0010,C0114,1.4761904761904763
C0010,C0115,1.375
C0010,C0116,1.5416666666666667
C0010,C0117,1.8687782805429864
C0010,C0118,1.4734299516908214
C0010,C0119,1.662280701754386
C0010,C0120,1.5047619047619047
C0010,C0121,1.263157894736842
C0010,C0122,1.709090909090909
C0010,C0123,1.696969696969697
C0010,C0124,1.4583333333333333
C0010,C0125,1.2307692307692308
C0010,C0126,1.74
C0010,C0128,1.7272727272727273
C0010,C0129,1.6785714285714286
C0010,C0130,1.2727272727272727
C0010,C0132,1.88
C0010,C0133,1.8375
C0010,C0134,1.9375
C0010,C0135,2.1079136690647484
C0010,C0136,1.2
C0010,C0137,1.875
C0010,C0138,1.4318181818181819
C0010,C0139,1.5277777777777777
C0010,C0140,1.125
C0010,C0141,1.3333333333333333
C0010,C0142,1.131578947368421
C0010,C0143,1.7142857142857142
C0010,C0144,1.5833333333333333
C0010,C0145,2.2222222222222223
C0011,C0001,1.8877468217473627
C0011,C0002,2.2857142857142856
C0011,C0003,1.7538461538461538
C0011,C0004,1.7276785714285714
C0011,C0005,1.6913946587537092
C0011,C0006,1.9949238578680204
C0011,C0007,1.8896396396396395
C0011,C0008,1.7023988005997002
C0011,C0009,1.7832310838445808
C0011,C0010,2.0454545454545454
C0011,C0011,1.7222222222222223
C0011,C0012,1.5694444444444444
C0011,C0013,1.6582278481012658
C0011,C0014,1.6864864864864866
C0011,C0015,1.7540106951871657
C0011,C0016,1.9682009583272833
C0011,C0017,2.2857142857142856
C0011,C0019,2.0
C0011,C0020,1.6666666666666667
C0011,C0021,1.78125
C0011,C0022,1.0
C0011,C0023,2.230769230769231
C0011,C0026,1.5714285714285714
C0011,C0027,1.76
C0011,C0028,1.7714285714285714
C0011,C0029,1.5
C0011,C0030,1.5
C0011,C0031,1.7024793388429753
C0011,C0032,1.8181818181818181
C0011,C0033,1.4242424242424243
C0011,C0034,2.3070866141732282
C0011,C0035,1.25
C0011,C0036,1.5
C0011,C0037,1.25
C0011,C0038,1.9180327868852458
C0011,C0039,2.3333333333333335
C0011,C0040,2.057142857142857
C0011,C0041,1.5121951219512195
C0011,C0042,2.1615384615384614
C0011,C0043,2.0
C0011,C0044,1.5714285714285714
C0011,C0045,1.5555555555555556
C0011,C0046,1.5925925925925926
C0011,C0047,1.6428571428571428
C0011,C0048,1.7551020408163265
C0011,C0049,1.6536312849162011
C0011,C0050,1.4444444444444444
C0011,C0051,1.9527027027027026
C0011,C0052,1.9447852760736197
C0011,C0053,1.5
C0011,C0054,1.6162790697674418
C0011,C0055,1.6444444444444444
C0011,C0056,1.7023809523809523
C0011,C0057,1.9268292682926829
C0011,C0058,1.7166666666666666
C0011,C0059,1.6
C0011,C0060,1.962962962962963
C0011,C0061,1.84
C0011,C0062,1.5242718446601942
C0011,C0063,1.0
C0011,C0064,1.5789473684210527
C0011,C0065,1.7875
C0011,C0066,2.1666666666666665
C0011,C0067,1.971830985915493
C0011,C0068,2.027027027027027
C0011,C0070,1.5942028985507246
C0011,C0071,1.9230769230769231
C0011,C0072,1.5277777777777777
C0011,C0073,1.3225806451612903
C0011,C0074,1.3125
C0011,C0075,2.05
C0011,C0076,3.8947368421052633
C0011,C0077,1.3333333333333333
C0011,C0078,1.5
C0011,C0079,1.564516129032258
C0011,C0080,1.0
C0011,C0081,1.625
C0011,C0082,1.5
C0011,C0083,2.0
C0011,C0084,1.8
C0011,C0085,1.0909090909090908
C0011,C0086,2.7
C0011,C0087,1.76
C0011,C0088,1.5
C0011,C0089,1.3333333333333333
C0011,C0090,1.9545454545454546
C0011,C0092,1.3333333333333333
C0011,C0093,1.8235294117647058
C0011,C0094,2.0
C0011,C0095,1.5
C0011,C0096,1.8857142857142857
C0011,C0097,1.5
C0011,C0098,1.4285714285714286
C0011,C0099,2.857142857142857
C0011,C0100,1.5
C0011,C0102,2.0533333333333332
C0011,C0103,1.816326530612245
C0011,C0104,1.7857142857142858
C0011,C0105,1.2586206896551724
C0011,C0106,2.25
C0011,C0107,1.9393939393939394
C0011,C0108,1.4230769230769231
C0011,C0109,1.5578947368421052
C0011,C0110,1.411764705882353
C0011,C0111,1.3529411764705883
C0011,C0112,2.125
C0011,C0113,1.8461538461538463
C0011,C0114,1.8636363636363635
C0011,C0115,1.6578947368421053
C0011,C0116,1.8823529411764706
C0011,C0117,2.00114211127427
C0011,C0118,1.6940133037694014
C0011,C0119,1.713355048859935
C0011,C0120,1.611764705882353
C0011,C0121,1.643835616438356
C0011,C0122,1.6451612903225807
C0011,C0123,1.7903225806451613
C0011,C0124,1.8461538461538463
C0011,C0125,1.7179487179487178
C0011,C0126,2.212121212121212
C0011,C0127,2.4545454545454546
C0011,C0128,1.6111111111111112
C0011,C0129,2.5584415584415585
C0011,C0130,2.0555555555555554
C0011,C0131,1.3333333333333333
C0011,C0132,1.6534653465346534
C0011,C0133,1.661764705882353
C0011,C0134,2.0277777777777777
C0011,C0135,1.998936735778841
C0011,C0136,2.0847457627118646
C0011,C0137,2.3
C0011,C0138,1.7093023255813953
C0011,C0139,1.6630434782608696
C0011,C0140,1.744186046511628
C0011,C0141,2.6666666666666665
C0011,C0142,1.6296296296296295
C0011,C0143,2.2333333333333334
C0011,C0144,1.7358490566037736
C0011,C0145,1.4269662921348314
C0011,C0146,1.48
C0012,C0001,1.7691275167785234
C0012,C0002,1.6666666666666667
C0012,C0003,2.0526315789473686
C0012,C0004,1.8617021276595744
C0012,C0005,1.6357615894039734
C0012,C0006,1.7272727272727273
C0012,C0007,1.9324894514767932
C0012,C0008,1.7718253968253967
C0012,C0009,1.8235294117647058
C0012,C0010,1.881578947368421
C0012,C0011,1.6785714285714286
C0012,C0012,1.0
C0012,C0013,1.9649122807017543
C0012,C0014,1.6222222222222222
C0012,C0015,1.8043478260869565
C0012,C0016,1.7704918032786885
C0012,C0017,1.6666666666666667
